No,Kategori,"Kode Produk","Nama Produk",Lokasi,Deskripsi,"Harga Pokok","Harga Jual","Harga Grosir","Minimal Grosir",Stok,"Stok Jumlah",Dijual,Online,Satuan,"Nama Satuan",Varian,"Nama Varian","Harga Online","Harga Online Sebelum Promo","Berat (Gram)",Diskon,"Limit Stok"
767,ART,,"NASIONAL KING",,,310000,415000,415000,0,Ya,0,Ya,Ya,0,,1,@King,415000,,,0,0
768,ART,,"Nodrop Tape @5.000",,,2700,5000,5000,0,Ya,8,Ya,Ya,0,,0,,5000,,,0,0
769,ART,44281231,"OBENG PLUS MINUS",,,4583,20000,20000,0,Ya,63,Ya,Tidak,0,,0,,20000,,,0,0
770,ART,,"OBENG PLUS MINUS MAXTECH",,,6875,25000,25000,0,Ya,59,Ya,Ya,0,,0,,25000,,,0,0
771,ART,180009523,"Parabung Crownswan",,"Modal baru Rp 340.000 4 kodi  Enek",19084,24000,24000,0,Ya,4,Ya,Tidak,0,,0,,24000,,,0,0
772,ART,165009148,"Parabung PT",,,17439,24000,24000,0,Ya,94,Ya,Tidak,0,,0,O,24000,,,0,0
773,ART,,"Pelampung kran uno",,"Esi sbj",40000,65000,65000,0,Ya,0,Ya,Ya,0,,0,,65000,,,0,0
774,ART,100009271,"Pintu Angin Jaring",,,10000,17000,17000,0,Ya,6,Ya,Tidak,0,,1,OVAL,17000,,,0,0
775,ART,190000593,"Pintu KM Aluminium KN",,,190000,295000,295000,0,Ya,0,Ya,Tidak,0,,0,,295000,,,0,0
776,ART,2300009508,"Pintu KM Kangguru BIRU",,,230000,280000,280000,0,Ya,0,Tidak,Tidak,0,,0,,280000,,,0,0
777,ART,245000560,"Pintu KM Kangguru Coklat",,,245000,295000,295000,0,Ya,0,Tidak,Tidak,0,,0,,295000,,,0,0
778,ART,2300002868,"Pintu KM Kangguru HIJAU",,,230000,280000,280000,0,Ya,2,Ya,Tidak,0,,0,,280000,,,0,0
779,ART,2300008638,"Pintu KM Kangguru PINK",,,230000,280000,280000,0,Ya,2,Ya,Tidak,0,,0,,280000,,,0,0
780,ART,,"Pintu KM PKU Biru",,,215000,280000,280000,0,Ya,2,Ya,Ya,0,,1,@Biru,280000,,,0,0
781,ART,87505233,"Pisau Kater Joyko BESAR",,,8750,15000,15000,0,Ya,0,Ya,Tidak,0,,0,,15000,,,0,0
782,ART,43336727,"Pisau Kater Joyko KECIL",,,4333,10000,0,0,Ya,9,Ya,Tidak,0,,0,,0,,,0,0
783,ART,180001061,"Pisau Sarung ",,,18000,25000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
784,ART,687502553,"Regulator Komplit MIYAKO",,,72375,95000,95000,0,Ya,8,Ya,Tidak,0,,0,,95000,,,0,0
785,ART,1100004028,"Regulator STARTCAMP",,,110000,130000,130000,0,Ya,0,Ya,Tidak,0,,0,,130000,,,0,0
786,ART,750007646,"Regulator Tekanan Tinggi",,,79333,95000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
787,ART,400001111,"Regulator WELHIME",,,40000,60000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
788,ART,550001180,"Regulator WIN GAS",,,57500,75000,75000,0,Ya,0,Ya,Tidak,0,,1,"W 399",75000,,,0,0
789,ART,5540,"Sabit CAI Panjang",,,0,0,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
790,ART,350007379,"Sabit CAI Pendek",,,35000,55000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
791,ART,1363,"Sabit CAI Sedang",,,0,0,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
792,ART,280003376,"Sabit PANJANG EDI",,,28000,50000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
793,ART,,"Sabit pendek biasa",,,20000,40000,40000,0,Ya,0,Ya,Ya,0,,0,,40000,,,0,0
794,ART,250009494,"Sabit PENDEK EDI",,,25000,45000,45000,0,Ya,0,Ya,Tidak,0,,0,,45000,,,0,0
795,ART,280009325,"Sabit SEADNG EDI",,,28000,50000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
796,ART,,"Sambungan selang",,,1833,6000,6000,0,Ya,92,Ya,Ya,0,,0,,6000,,,0,0
797,ART,,"SARINGAN KRAN",,,7000,12000,12000,0,Ya,9,Ya,Ya,0,,0,,12000,,,0,0
798,ART,,"Saringan Lantai",,,6000,20000,20000,0,Ya,3,Ya,Ya,0,,1,"BESI PUTIH",20000,,,0,0
799,ART,,"Saringan Lantai FLOOR",,,11458,20000,20000,0,Ya,8,Ya,Ya,0,,0,,20000,,,0,0
800,ART,,"Saringan Lantai GEPENG",,,2500,10000,10000,0,Ya,12,Ya,Ya,0,,0,,10000,,,0,0
801,ART,,"Saringan Lantai PKU",,,6500,15000,15000,0,Ya,4,Ya,Ya,0,,0,,15000,,,0,0
802,ART,200005870,"Selang Regulator ",,,25000,40000,40000,0,Ya,1,Ya,Tidak,0,,0,,40000,,,0,0
803,ART,775002899,"Sengplat Crownswan maroon",,"Modal lama 77.500 2 lembar di taram 3 lembar di AK  Modal baru 73.000, 10 lembar",73750,85000,85000,0,Ya,3,Ya,Tidak,0,,0,,85000,,,0,0
804,ART,,"SENGPLAT DOP",,"Edy olang Rp 37.800",44246,75000,75000,0,Ya,0,Ya,Ya,0,,1,O,75000,,,0,0
805,ART,610004333,"Sengplat PT kilat",,,60672,85000,85000,0,Ya,0,Ya,Tidak,0,,1,KK,85000,,,0,0
806,ART,42083280,"Siku Rak 10 x 12",,,3166,10000,10000,0,Ya,68,Ya,Tidak,0,,0,,10000,,,0,0
807,ART,20415213,"Siku Rak 6 x 8",,,1625,6000,6000,0,Ya,48,Ya,Tidak,0,,0,,6000,,,0,0
808,ART,30001780,"Siku Rak 8 x 10",,,2213,8000,8000,0,Ya,54,Ya,Tidak,0,,0,,8000,,,0,0
809,ART,,"SLINDER ISCO",,,22500,50000,50000,0,Ya,11,Ya,Ya,0,,0,,50000,,,0,0
810,ART,335009134,"Slinder MORECHI",,,28000,65000,65000,0,Ya,1,Ya,Tidak,0,,0,,65000,,,0,0
811,ART,20000199,Tajak,,,20000,35000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
812,ART,,"Tali no 2 (ROLL)",,,23416,40000,40000,0,Ya,1,Ya,Ya,0,,0,,40000,,,0,0
813,ART,,"Tali no 3 (ROLL)",,,24000,45000,45000,0,Ya,1,Ya,Ya,0,,0,,45000,,,0,0
814,ART,,"Tangkai cangkul @LOKAL",,,5000,15000,15000,0,Ya,5,Ya,Ya,0,,1,O,15000,,,0,0
815,ART,62507648,"Tangkai Cangkul Biasa",,,6250,15000,15000,0,Tidak,,Ya,Tidak,0,,0,,15000,,,0,0
816,ART,150005850,"Tangkai Cangkul Punting Mohoni",,,15000,20000,20000,0,Tidak,,Ya,Tidak,0,,0,,20000,,,0,0
817,ART,18000730,"Tangkai Cangkul Punting Surian",,,18000,25000,25000,0,Tidak,,Ya,Tidak,0,,0,,25000,,,0,0
818,ART,11500852,"TANGKAI CANGKUL SURIAN",,,9638,18000,18000,0,Ya,43,Ya,Tidak,0,,0,,18000,,,0,0
819,ART,100001990,"Tangkai Gergaji Kayu",,,10000,15000,15000,0,Tidak,,Ya,Tidak,0,,0,,15000,,,0,0
820,ART,50009588,"Tangkai Sabit BESAR",,,5000,8000,8000,0,Ya,6,Ya,Tidak,0,,0,,8000,,,0,0
821,ART,20006570,"Tangkai Sabit KECIL",,,2500,5000,5000,0,Ya,8,Ya,Tidak,0,,1,O,5000,,,0,0
822,ART,100005623,"Tangkai Sekop PVC",,,10000,15000,0,0,Ya,7,Ya,Tidak,0,,0,,0,,,0,0
823,ART,,"TARIKAN DW KUNING",,,2445,8000,8000,0,Ya,0,Ya,Ya,1,@PCS,0,,8000,,,0,0
824,ART,,"TARIKAN DW PUTIH",,,2417,8000,8000,0,Ya,18,Ya,Ya,1,@PCS,0,,8000,,,0,0
825,ART,37606234,"Tarikan IGM",,,3760,7000,7000,0,Ya,38,Ya,Tidak,0,,0,,7000,,,0,0
826,ART,9161398,"Tarikan KZK 3",,,1028,4000,4000,0,Ya,29,Ya,Tidak,0,,0,,4000,,,0,0
827,ART,13335860,"Tarikan KZK 4",,,1264,5000,5000,0,Ya,35,Ya,Tidak,0,,0,,5000,,,0,0
828,ART,15415752,"Tarikan KZK 5",,,1820,6000,6000,0,Ya,24,Ya,Tidak,0,,0,,6000,,,0,0
829,ART,,"Tarikan Laci Bulat",,,2250,5000,5000,0,Ya,14,Ya,Ya,0,,0,,5000,,,0,0
830,ART,450007235,"TARIKAN PINTU @25CM",,,45000,95000,95000,0,Ya,2,Ya,Tidak,0,,0,,95000,,,0,0
831,ART,620002012,"TARIKAN PINTU @33CM",,,60667,125000,125000,0,Ya,0,Ya,Tidak,0,,1,SES,125000,,,0,0
832,ART,20004223,"Tarikan PVC KM",,,1481,7000,7000,0,Ya,23,Ya,Tidak,0,,0,,7000,,,0,0
833,ART,52085679,"Tarikan TOP KN",,,5208,12000,12000,0,Ya,23,Ya,Tidak,0,,0,,12000,,,0,0
834,ART,52083744,"Tarikan TOP PT",,,5101,12000,12000,0,Ya,20,Ya,Tidak,0,,0,,12000,,,0,0
835,ART,,"TBA MR",,,1042,3000,3000,0,Ya,2,Ya,Ya,0,,0,,3000,,,0,0
836,ART,6100009226,"Tengki Air",,,582639,1175000,1175000,0,Ya,0,Ya,Tidak,0,,1,"YUSUF 1.000 L",1175000,,,0,0
837,ART,390000821,"TENGKI AIR BAMBU 500 L",,,380355,750000,750000,0,Ya,3,Ya,Tidak,0,,0,,750000,,,0,0
838,ART,,"TENGKI TEDMOND 250L",,,630000,800000,800000,0,Ya,0,Ya,Ya,0,,0,,800000,,,0,0
839,ART,,"Terpal Tada Biasa T. 86cm",,,9640,17000,17000,0,Ya,27,Ya,Ya,0,,0,,17000,,,0,0
840,ART,,"Terpal Tada TEBAL T. 54cm",,,14777,20000,20000,0,Ya,0.5,Ya,Ya,0,,0,,20000,,,0,0
841,ART,3900001986,"Wastafel DUTY Biru",,,390000,450000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
842,ART,3900007288,"Wastafel DUTY Pink",,,390000,450000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
843,ATK,,"Anak staples combo @1000",,,2900,7000,7000,0,Ya,27,Ya,Ya,0,,0,,7000,,,0,0
844,ATK,,"Baskom Kukuran",,,12000,18000,18000,0,Ya,3,Ya,Ya,0,,0,,18000,,,0,0
845,ATK,,"Ensel dipan @Besar",,,14000,22000,22000,0,Ya,5,Ya,Ya,0,,0,,22000,,,0,0
846,ATK,,"Ensel dipan @Remaja",,,10161,18000,18000,0,Ya,0,Ya,Ya,1,PCS,0,,18000,,,0,0
847,ATK,,"Kabel tee PDK Tipis",,,80,334,334,0,Tidak,,Ya,Ya,0,,0,,334,,,0,0
848,ATK,,"Kabel tee Revo 150",,,90,334,334,0,Tidak,,Ya,Ya,1,Pcs,0,,334,,,0,0
849,ATK,,"Kabel tee Revo 250",,,180,750,750,0,Tidak,,Ya,Ya,1,Pcs,0,,750,,,0,0
850,ATK,86629329,"Kain Kasa Avian",,,8662,15000,15000,0,Ya,1,Ya,Tidak,0,,0,,15000,,,0,0
851,ATK,,"Kain Kasa HAMSTER Kecil ",,,6714,13000,13000,0,Ya,3,Ya,Ya,0,,0,,13000,,,0,0
852,ATK,,"Kain Kasa HAMSTER Lebar",,,10750,18000,18000,0,Ya,9,Ya,Ya,0,,0,,18000,,,0,0
853,ATK,,"Kunci 693",,,55750,89000,89000,0,Ya,0,Ya,Ya,0,,0,,89000,,,0,0
854,ATK,58337059,"LAKBAN BENING @TBL",,,5833,12000,12000,0,Ya,0,Ya,Tidak,0,,1,O,12000,,,0,0
855,ATK,37503774,"LAKBAN BENING @TPS",,,3750,10000,10000,0,Ya,9,Ya,Tidak,0,,0,,10000,,,0,0
856,ATK,79018137,"Lakban Bening Avian",,,7901,14000,14000,0,Ya,0,Tidak,Tidak,0,,0,,14000,,,0,0
857,ATK,102204362,"Lakban Coklat Avian",,,10220,17000,0,0,Ya,6,Ya,Tidak,0,,0,,0,,,0,0
858,ATK,58331460,"Lakban Coklat Tebal",,,5833,12000,0,0,Ya,4,Ya,Tidak,0,,0,,0,,,0,0
859,ATK,37504702,"Lakban Coklat Tipis",,,3750,10000,0,0,Ya,4,Ya,Tidak,0,,0,,0,,,0,0
860,ATK,,"LAKBAN HITAM 2 @TBL",,,11250,18000,18000,0,Ya,8,Ya,Ya,0,,0,,18000,,,0,0
861,ATK,,"LAKBAN HITAM 2 @TPS",,,4250,10000,10000,0,Ya,11,Ya,Ya,0,,0,,10000,,,0,0
862,ATK,55001400,"Lakban Hitam BEERY TAPE 1",,,5500,10000,0,0,Ya,5,Ya,Tidak,0,,0,,0,,,0,0
863,ATK,82505486,"Lakban Hitam BEERY TAPE 1,5",,,8250,14000,14000,0,Ya,0,Tidak,Tidak,0,,0,,14000,,,0,0
864,ATK,110004398,"Lakban Hitam BEERY TAPE 2",,,11000,17000,17000,0,Ya,0,Tidak,Tidak,0,,0,,17000,,,0,0
865,ATK,120005169,"Lakban Hitam DAIMARU 1",,,12000,19000,0,0,Ya,7,Ya,Tidak,0,,0,,0,,,0,0
866,ATK,180001695,"Lakban Hitam DAIMARU 2",,,18000,24000,24000,0,Ya,0,Tidak,Tidak,0,,0,,24000,,,0,0
867,ATK,,"Lem Kertas OWNER 1 inc",,,2650,10000,10000,0,Ya,32,Ya,Ya,0,,0,,10000,,,0,0
868,ATK,,"Lem Kertas OWNER 2 inc",,,5250,13000,13000,0,Ya,47,Ya,Ya,0,,0,,13000,,,0,0
869,ATK,,"LES L MARANTIA",,,13000,19000,19000,0,Ya,8,Ya,Ya,0,,0,,19000,,,0,0
870,ATK,,"Paku Rabano",,"Paku rabano yg baru kotak oren hitam modal 7000 per kotak",700,2000,2000,0,Ya,22,Ya,Ya,0,,0,,2000,,,0,0
871,ATK,,"SILASI BENING KCL",,,1000,3000,3000,0,Ya,9,Ya,Ya,0,,0,,3000,,,0,0
872,ATK,,"STAPLES GUN POWERFUL",,,33000,65000,65000,0,Ya,0,Ya,Ya,0,,0,,65000,,,0,0
873,ATK,,"TIK TAK",,,1250,5000,5000,0,Ya,7,Ya,Ya,0,,0,,5000,,,0,0
874,"Avian 100cc",118169063,"Avian 100cc 190",,,11816,15000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
875,"Avian 100cc",118169945,"Avian 100cc 192",,,11816,15000,15000,0,Ya,0,Ya,Tidak,0,,0,,15000,,,0,0
876,"Avian 100cc",118164672,"Avian 100cc 194",,,11816,15000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
877,"Avian 100cc",118163902,"Avian 100cc 198",,,11816,15000,0,0,Ya,3,Ya,Tidak,0,,0,,0,,,0,0
878,"Avian 100cc",118169544,"Avian 100cc 309",,,11816,15000,0,0,Ya,3,Ya,Tidak,0,,0,,0,,,0,0
879,"Avian 100cc",118167964,"Avian 100cc 480",,,11816,15000,0,0,Ya,4,Ya,Tidak,0,,0,,0,,,0,0
880,"Avian 100cc",118161859,"Avian 100cc 645",,,11816,15000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
881,"Avian 100cc",118162499,"Avian 100cc 650",,,11816,15000,0,0,Ya,3,Ya,Tidak,0,,0,,0,,,0,0
882,"Avian 100cc",118167980,"Avian 100cc 732",,,11817,15000,15000,0,Ya,21,Ya,Tidak,0,,0,,15000,,,0,0
883,"Avian 100cc",118165905,"Avian 100cc 733",,,11816,15000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
884,"Avian 100cc",118165311,"Avian 100cc 750",,,11816,15000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
885,"Avian 100cc",237648932,"Avian 100cc EMAS",,,23764,27000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
886,"Avian 100cc",118166473,"Avian 100cc SB",,,11816,15000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
887,"Avian 100cc",,"AVIAN 100CC SBM",,,11817,15000,15000,0,Ya,7,Ya,Ya,0,,0,,15000,,,0,0
888,"Avian 100cc",118161116,"Avian 100cc SW",,,11817,15000,15000,0,Ya,20,Ya,Tidak,0,,0,,15000,,,0,0
889,"Avian 100cc",,"AVIAN CLING 200CC SB",,,17488,30000,30000,0,Ya,12,Ya,Ya,0,,0,,30000,,,0,0
890,"Avian 100cc",,"AVIAN CLING 200CC SW",,,17507,30000,30000,0,Ya,18,Ya,Ya,0,,0,,30000,,,0,0
891,"Avian 1kg",765901618,"Avian 1kg 189",,,76590,85000,85000,0,Ya,3,Ya,Ya,0,,0,,85000,,,0,0
892,"Avian 1kg",765902214,"Avian 1kg 190",,,76590,85000,85000,0,Ya,2,Ya,Ya,0,,0,,85000,,,0,0
893,"Avian 1kg",765904184,"Avian 1kg 191",,,76590,85000,85000,0,Ya,6,Ya,Ya,0,,0,,85000,,,0,0
894,"Avian 1kg",685002838,"Avian 1kg 192",,,68500,85000,85000,0,Ya,1,Ya,Ya,0,,0,,85000,,,0,0
895,"Avian 1kg",765909975,"Avian 1kg 193",,,76590,85000,85000,0,Ya,2,Ya,Ya,0,,0,,85000,,,0,0
896,"Avian 1kg",765903381,"Avian 1kg 194",,,78498,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
897,"Avian 1kg",768906251,"Avian 1kg 197",,,76890,85000,85000,0,Ya,2,Ya,Ya,0,,0,,85000,,,0,0
898,"Avian 1kg",765907886,"Avian 1kg 198",,,76590,85000,85000,0,Ya,2,Ya,Ya,0,,0,,85000,,,0,0
899,"Avian 1kg",765907977,"Avian 1kg 199",,,79735,85000,85000,0,Ya,2,Ya,Ya,0,,0,,85000,,,0,0
900,"Avian 1kg",765909600,"Avian 1kg 301",,,76590,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
901,"Avian 1kg",765906686,"Avian 1kg 303",,,76590,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
902,"Avian 1kg",765909376,"Avian 1kg 306",,,78625,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
903,"Avian 1kg",,"Avian 1kg 309",,,76590,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
904,"Avian 1kg",765905240,"Avian 1kg 310",,,76590,85000,85000,0,Ya,2,Ya,Ya,0,,0,,85000,,,0,0
905,"Avian 1kg",765909054,"Avian 1kg 328",,,76590,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
906,"Avian 1kg",765903255,"Avian 1kg 329",,,76590,85000,85000,0,Ya,1,Ya,Ya,0,,0,,85000,,,0,0
907,"Avian 1kg",,"AVIAN 1KG 370",,,76590,85000,85000,0,Ya,2,Ya,Ya,0,,0,,85000,,,0,0
908,"Avian 1kg",768908698,"Avian 1kg 461",,,76890,85000,85000,0,Ya,1,Ya,Ya,0,,0,,85000,,,0,0
909,"Avian 1kg",765905690,"Avian 1kg 462",,,76590,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
910,"Avian 1kg",765907656,"Avian 1kg 465",,,76590,85000,85000,0,Ya,1,Ya,Ya,0,,0,,85000,,,0,0
911,"Avian 1kg",765906694,"Avian 1kg 470",,,76590,85000,85000,0,Ya,3,Ya,Ya,0,,0,,85000,,,0,0
912,"Avian 1kg",765905386,"Avian 1kg 480",,,76590,85000,85000,0,Ya,1,Ya,Ya,0,,0,,85000,,,0,0
913,"Avian 1kg",765904431,"Avian 1kg 630",,,76590,85000,85000,0,Ya,1,Ya,Ya,0,,0,,85000,,,0,0
914,"Avian 1kg",765905032,"Avian 1kg 631",,,76590,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
915,"Avian 1kg",765908966,"Avian 1kg 650",,,78625,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
916,"Avian 1kg",765904399,"Avian 1kg 657",,,76590,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
917,"Avian 1kg",765901824,"Avian 1kg 733",,,76590,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
918,"Avian 1kg",765903486,"Avian 1kg 737",,,76590,85000,85000,0,Ya,2,Ya,Ya,0,,0,,85000,,,0,0
919,"Avian 1kg",765904435,"Avian 1kg 750",,,76590,85000,85000,0,Ya,1,Ya,Ya,0,,0,,85000,,,0,0
920,"Avian 1kg",765907835,"Avian 1kg 752",,,76590,85000,85000,0,Ya,1,Ya,Ya,0,,0,,85000,,,0,0
921,"Avian 1kg",76590114,"Avian 1kg 755",,,76590,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
922,"Avian 1kg",765907097,"Avian 1kg 911",,,76590,85000,85000,0,Ya,1,Ya,Ya,0,,0,,85000,,,0,0
923,"Avian 1kg",76590568,"Avian 1kg 915",,,76590,85000,85000,0,Ya,0,Ya,Ya,0,,0,,85000,,,0,0
924,"Avian 1kg",685009794,"Avian 1kg SB",,,85267,98000,98000,0,Ya,11,Ya,Ya,0,,0,O,98000,,,0,0
925,"Avian 1kg",685004264,"Avian 1kg SBM",,,77014,98000,98000,0,Ya,2,Ya,Ya,0,,0,,98000,,,0,0
926,"Avian 1kg",685002358,"Avian 1kg SW ",,,79828,98000,98000,0,Ya,15,Ya,Ya,0,,0,O,98000,,,0,0
927,"Avian 1kg",,"AVIAN CLING 1KG SB",,,57692,80000,80000,0,Ya,6,Ya,Ya,0,,0,,80000,,,0,0
928,"Avian 1kg",,"AVIAN CLING 1KG SW",,,57692,80000,80000,0,Ya,5,Ya,Ya,0,,0,,80000,,,0,0
929,"Avian 1kg",,"GLOVIN 1KG SB",,,50690,65000,65000,0,Ya,0,Ya,Ya,0,,0,,65000,,,0,0
930,"Avitex 5kg",,"ALKALI AVITEX 5KG",,,139518,177000,177000,0,Ya,3,Ya,Ya,0,,0,,177000,,,0,0
931,"Avitex 5kg",,"ALKALI avitex @25kg",,,710992,865000,865000,0,Ya,1,Ya,Ya,0,,0,,865000,,,0,0
932,"Avitex 5kg",1503128164,"Avitex 5kg 040",,,149325,165000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
933,"Avitex 5kg",1503127993,"Avitex 5kg 050",,,149325,165000,165000,0,Ya,2,Ya,Tidak,0,,0,,165000,,,0,0
934,"Avitex 5kg",1503126779,"Avitex 5kg 093",,,150312,165000,165000,0,Ya,4,Ya,Tidak,0,,0,,165000,,,0,0
935,"Avitex 5kg",1503124799,"Avitex 5kg 246",,,150312,165000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
936,"Avitex 5kg",1503129856,"Avitex 5kg 522",,,150312,165000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
937,"Avitex 5kg",1503121395,"Avitex 5kg 601",,,150312,165000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
938,"Avitex 5kg",1503122358,"Avitex 5kg 602",,,150312,165000,165000,0,Ya,3,Ya,Tidak,0,,0,,165000,,,0,0
939,"Avitex 5kg",1503129811,"Avitex 5kg 610",,,150312,165000,165000,0,Ya,4,Ya,Tidak,0,,0,,165000,,,0,0
940,"Avitex 5kg",1503129704,"Avitex 5kg 615",,,150312,165000,165000,0,Ya,3,Ya,Tidak,0,,0,,165000,,,0,0
941,"Avitex 5kg",1503123783,"Avitex 5kg 620",,,150312,165000,165000,0,Ya,1,Ya,Tidak,0,,0,,165000,,,0,0
942,"Avitex 5kg",1503125261,"Avitex 5kg 650",,,150312,165000,165000,0,Ya,2,Ya,Tidak,0,,0,,165000,,,0,0
943,"Avitex 5kg",1503128700,"Avitex 5kg 660",,,150312,165000,165000,0,Ya,0,Ya,Tidak,0,,0,,165000,,,0,0
944,"Avitex 5kg",1503129030,"Avitex 5kg 661",,,150312,165000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
945,"Avitex 5kg",1503123355,"Avitex 5kg 670",,,150312,165000,165000,0,Ya,0,Ya,Tidak,0,,0,,165000,,,0,0
946,"Avitex 5kg",150312760,"Avitex 5kg 671",,,149325,165000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
947,"Avitex 5kg",1503129437,"Avitex 5kg 675",,,150312,165000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
948,"Avitex 5kg",1503125989,"Avitex 5kg 680",,,150312,165000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
949,"Avitex 5kg",1503125700,"Avitex 5kg 700",,,149012,165000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
950,"Avitex 5kg",1503122016,"Avitex 5kg 710",,,150312,165000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
951,"Avitex 5kg",1503125876,"Avitex 5kg 711",,,150312,165000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
952,"Avitex 5kg",1503124692,"Avitex 5kg 712",,,150312,165000,165000,0,Ya,1,Ya,Tidak,0,,0,,165000,,,0,0
953,"Avitex 5kg",1503124586,"Avitex 5kg 720",,,150312,165000,165000,0,Ya,2,Ya,Tidak,0,,0,,165000,,,0,0
954,"Avitex 5kg",1503127131,"Avitex 5kg 725",,,150312,165000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
955,"Avitex 5kg",1503125559,"Avitex 5kg 730",,,150312,165000,165000,0,Ya,3,Ya,Tidak,0,,0,,165000,,,0,0
956,"Avitex 5kg",1503129915,"Avitex 5kg 731",,,150312,165000,165000,0,Ya,4,Ya,Tidak,0,,0,,165000,,,0,0
957,"Avitex 5kg",1503122482,"Avitex 5kg 735",,,150312,165000,165000,0,Ya,0,Ya,Tidak,0,,0,,165000,,,0,0
958,"Avitex 5kg",1503125886,"Avitex 5kg 740",,,150312,165000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
959,"Avitex 5kg",1503122469,"Avitex 5kg 745",,,150312,165000,165000,0,Ya,1,Ya,Tidak,0,,0,,165000,,,0,0
960,"Avitex 5kg",1503125771,"Avitex 5kg 750",,,150312,165000,165000,0,Ya,3,Ya,Tidak,0,,0,,165000,,,0,0
961,"Avitex 5kg",1503125645,"Avitex 5kg 751",,,150312,165000,165000,0,Ya,3,Ya,Tidak,0,,0,,165000,,,0,0
962,"Avitex 5kg",1503128448,"Avitex 5kg 752",,,154012,165000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
963,"Avitex 5kg",1503127285,"Avitex 5kg 755",,,150312,165000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
964,"Avitex 5kg",1503122497,"Avitex 5kg 765",,,150312,165000,165000,0,Ya,1,Ya,Tidak,0,,0,,165000,,,0,0
965,"Avitex 5kg",1503126227,"Avitex 5kg 770",,,150312,165000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
966,"Avitex 5kg",1503129722,"Avitex 5kg 771",,,150312,165000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
967,"Avitex 5kg",1503124689,"Avitex 5kg 772",,,150312,165000,165000,0,Ya,0,Ya,Tidak,0,,0,,165000,,,0,0
968,"Avitex 5kg",15031274,"Avitex 5kg 775",,,150312,165000,165000,0,Ya,3,Ya,Tidak,0,,0,,165000,,,0,0
969,"Avitex 5kg",1503128335,"Avitex 5kg 776",,,150262,165000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
970,"Avitex 5kg",1503121841,"Avitex 5kg 812",,,150312,165000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
